Sector,year,month,avg_daily_return,avg_volatility,avg_pe_ratio,avg_market_cap,extreme_moves,num_tickers
Cement,2005,4,2.0E-4,0.0189,49.81,2.206616693419E12,1,3
Cement,2005,5,-0.0018,0.0186,49.81,2.206616693419E12,1,3
Cement,2005,6,0.0011,0.0123,49.81,2.206616693419E12,1,3
Cement,2005,7,0.0768,0.0733,49.81,2.206616693419E12,3,3
Cement,2005,8,0.0072,0.3399,49.81,2.206616693419E12,3,3
Cement,2005,9,0.0022,0.0235,49.81,2.206616693419E12,4,3
Cement,2005,10,-0.0058,0.0228,49.81,2.206616693419E12,1,3
Cement,2005,11,0.0086,0.0246,49.81,2.206616693419E12,1,3
Cement,2005,12,-0.0018,0.0164,49.81,2.206616693419E12,0,3
Cement,2006,1,0.0057,0.0168,49.81,2.206616693419E12,0,3
Cement,2006,2,0.0119,0.0205,49.81,2.206616693419E12,3,3
Cement,2006,3,0.0077,0.0252,49.81,2.206616693419E12,4,3
Cement,2006,4,0.0095,0.0283,49.81,2.206616693419E12,8,3
Cement,2006,5,-0.0113,0.0386,49.81,2.206616693419E12,12,3
Cement,2006,6,0.0055,0.0453,49.81,2.206616693419E12,14,3
Cement,2006,7,0.0034,0.0347,49.81,2.206616693419E12,6,3
Cement,2006,8,0.0033,0.0217,49.81,2.206616693419E12,0,3
Cement,2006,9,0.0054,0.016,49.81,2.206616693419E12,1,3
Cement,2006,10,0.0044,0.0189,49.81,2.206616693419E12,0,3
Cement,2006,11,0.003,0.0173,49.81,2.206616693419E12,1,3
Cement,2006,12,0.0045,0.021,49.81,2.206616693419E12,3,3
Cement,2007,1,-0.0011,0.0207,49.81,2.206616693419E12,3,3
Cement,2007,2,-0.0109,0.0222,49.81,2.206616693419E12,5,3
Cement,2007,3,-0.0052,0.0316,49.81,2.206616693419E12,8,3
Cement,2007,4,0.0061,0.0267,49.81,2.206616693419E12,2,3
Cement,2007,5,0.0028,0.0192,49.81,2.206616693419E12,2,3
Cement,2007,6,0.0034,0.0191,49.81,2.206616693419E12,1,3
Cement,2007,7,8.0E-4,0.023,49.81,2.206616693419E12,5,3
Cement,2007,8,0.0013,0.0254,49.81,2.206616693419E12,2,3
Cement,2007,9,0.0093,0.0188,49.81,2.206616693419E12,1,3
Cement,2007,10,-0.0014,0.0254,49.81,2.206616693419E12,6,3
Cement,2007,11,2.0E-4,0.0233,49.81,2.206616693419E12,2,3
Cement,2007,12,-5.0E-4,0.0193,49.81,2.206616693419E12,1,3
Cement,2008,1,-0.005,0.0272,49.81,2.206616693419E12,9,3
Cement,2008,2,-7.0E-4,0.0358,49.81,2.206616693419E12,3,3
Cement,2008,3,-0.0063,0.0265,49.81,2.206616693419E12,6,3
Cement,2008,4,-0.0029,0.0257,49.81,2.206616693419E12,2,3
Cement,2008,5,-0.0076,0.0192,49.81,2.206616693419E12,1,3
Cement,2008,6,-0.0121,0.0216,49.81,2.206616693419E12,5,3
Cement,2008,7,0.0042,0.0292,49.81,2.206616693419E12,3,3
Cement,2008,8,0.0018,0.0257,49.81,2.206616693419E12,2,3
Cement,2008,9,-0.0056,0.0206,49.81,2.206616693419E12,3,3
Cement,2008,10,-0.0204,0.0337,49.81,2.206616693419E12,18,3
Cement,2008,11,-0.0082,0.0455,49.81,2.206616693419E12,12,3
Cement,2008,12,0.0162,0.0393,49.81,2.206616693419E12,7,3
Cement,2009,1,0.002,0.0322,49.81,2.206616693419E12,6,3
Cement,2009,2,0.008,0.028,49.81,2.206616693419E12,5,3
Cement,2009,3,0.0083,0.027,49.81,2.206616693419E12,4,3
Cement,2009,4,0.0061,0.0287,49.81,2.206616693419E12,5,3
Cement,2009,5,0.0132,0.0351,49.81,2.206616693419E12,8,3
Cement,2009,6,0.0018,0.0375,49.81,2.206616693419E12,7,3
Cement,2009,7,0.0108,0.0241,49.81,2.206616693419E12,3,3
Cement,2009,8,-0.0027,0.0234,49.81,2.206616693419E12,1,3
Cement,2009,9,0.0037,0.0192,49.81,2.206616693419E12,2,3
Cement,2009,10,-0.0057,0.0252,49.81,2.206616693419E12,3,3
Cement,2009,11,0.0051,0.0211,49.81,2.206616693419E12,1,3
Cement,2009,12,0.0031,0.0132,49.81,2.206616693419E12,0,3
Cement,2010,1,0.0023,0.0205,49.81,2.206616693419E12,2,3
Cement,2010,2,0.0039,0.0196,49.81,2.206616693419E12,1,3
Cement,2010,3,0.0038,0.015,49.81,2.206616693419E12,0,3
Cement,2010,4,-0.0049,0.0127,49.81,2.206616693419E12,1,3
Cement,2010,5,-0.0079,0.0208,49.81,2.206616693419E12,2,3
Cement,2010,6,-3.0E-4,0.0235,49.81,2.206616693419E12,0,3
Cement,2010,7,-0.0017,0.0127,49.81,2.206616693419E12,0,3
Cement,2010,8,0.0035,0.015,49.81,2.206616693419E12,0,3
Cement,2010,9,0.006,0.019,49.81,2.206616693419E12,1,3
Cement,2010,10,0.0012,0.0135,49.81,2.206616693419E12,0,3
Cement,2010,11,6.0E-4,0.0154,49.81,2.206616693419E12,1,3
Cement,2010,12,-0.0012,0.0182,49.81,2.206616693419E12,1,3
Cement,2011,1,-0.0052,0.0148,49.81,2.206616693419E12,1,3
Cement,2011,2,7.0E-4,0.0174,49.81,2.206616693419E12,1,3
Cement,2011,3,0.0064,0.014,49.81,2.206616693419E12,0,3
Cement,2011,4,-0.0012,0.0154,49.81,2.206616693419E12,0,3
Cement,2011,5,-0.0029,0.0159,49.81,2.206616693419E12,0,3
Cement,2011,6,-0.0034,0.0128,49.81,2.206616693419E12,1,3
Cement,2011,7,0.0028,0.0167,49.81,2.206616693419E12,0,3
Cement,2011,8,-5.0E-4,0.0148,49.81,2.206616693419E12,1,3
Cement,2011,9,0.0042,0.0177,49.81,2.206616693419E12,1,3
Cement,2011,10,0.0019,0.0174,49.81,2.206616693419E12,0,3
Cement,2011,11,0.0013,0.0166,49.81,2.206616693419E12,0,3
Cement,2011,12,8.0E-4,0.0173,49.81,2.206616693419E12,1,3
Cement,2012,1,0.0032,0.0158,49.81,2.206616693419E12,0,3
Cement,2012,2,0.007,0.0165,49.81,2.206616693419E12,1,3
Cement,2012,3,0.0023,0.0153,49.81,2.206616693419E12,1,3
Cement,2012,4,-0.0036,0.0155,49.81,2.206616693419E12,0,3
Cement,2012,5,-0.0039,0.0151,49.81,2.206616693419E12,0,3
Cement,2012,6,0.0076,0.0185,49.81,2.206616693419E12,2,3
Cement,2012,7,0.0031,0.0154,49.81,2.206616693419E12,0,3
Cement,2012,8,0.0025,0.0111,49.81,2.206616693419E12,0,3
Cement,2012,9,0.0082,0.0123,49.81,2.206616693419E12,0,3
Cement,2012,10,4.0E-4,0.0155,49.81,2.206616693419E12,0,3
Cement,2012,11,4.0E-4,0.014,49.81,2.206616693419E12,1,3
Cement,2012,12,7.0E-4,0.016,49.81,2.206616693419E12,0,3
Cement,2013,1,-0.0028,0.0123,49.81,2.206616693419E12,0,3
Cement,2013,2,-1.0E-4,0.0142,49.81,2.206616693419E12,0,3
Cement,2013,3,-0.0015,0.013,49.81,2.206616693419E12,0,3
Cement,2013,4,0.0024,0.0157,49.81,2.206616693419E12,1,3
Cement,2013,5,0.0011,0.0164,49.81,2.206616693419E12,1,3
Cement,2013,6,-4.0E-4,0.0177,49.81,2.206616693419E12,1,3
Cement,2013,7,-0.0028,0.0143,49.81,2.206616693419E12,0,3
Cement,2013,8,-0.0094,0.0174,49.81,2.206616693419E12,2,3
Cement,2013,9,0.0084,0.026,49.81,2.206616693419E12,4,3
Cement,2013,10,0.0034,0.0183,49.81,2.206616693419E12,0,3
Cement,2013,11,-0.0016,0.011,49.81,2.206616693419E12,0,3
Cement,2013,12,-8.0E-4,0.0133,49.81,2.206616693419E12,0,3
Cement,2014,1,-9.0E-4,0.0118,49.81,2.206616693419E12,0,3
Cement,2014,2,0.0022,0.0125,49.81,2.206616693419E12,2,3
Cement,2014,3,0.0076,0.0171,49.81,2.206616693419E12,0,3
Cement,2014,4,-0.0026,0.0155,49.81,2.206616693419E12,0,3
Cement,2014,5,0.0088,0.0176,49.81,2.206616693419E12,1,3
Cement,2014,6,0.0035,0.0228,49.81,2.206616693419E12,2,3
Cement,2014,7,-0.0012,0.0143,49.81,2.206616693419E12,0,3
Cement,2014,8,0.0041,0.0171,49.81,2.206616693419E12,1,3
Cement,2014,9,0.001,0.0154,49.81,2.206616693419E12,0,3
Cement,2014,10,0.0012,0.0156,49.81,2.206616693419E12,2,3
Cement,2014,11,-5.0E-4,0.0165,49.81,2.206616693419E12,0,3
Cement,2014,12,0.0013,0.0116,49.81,2.206616693419E12,0,3
Cement,2015,1,0.0078,0.0171,49.81,2.206616693419E12,2,3
Cement,2015,2,-5.0E-4,0.0169,49.81,2.206616693419E12,0,3
Cement,2015,3,-0.0014,0.0211,49.81,2.206616693419E12,3,3
Cement,2015,4,-0.003,0.0161,49.81,2.206616693419E12,0,3
Cement,2015,5,0.004,0.0195,49.81,2.206616693419E12,1,3
Cement,2015,6,0.0,0.0197,49.81,2.206616693419E12,0,3
Cement,2015,7,0.0015,0.0149,49.81,2.206616693419E12,0,3
Cement,2015,8,-0.0033,0.0161,49.81,2.206616693419E12,1,3
Cement,2015,9,0.0021,0.0196,49.81,2.206616693419E12,2,3
Cement,2015,10,0.0021,0.0178,49.81,2.206616693419E12,0,3
Cement,2015,11,-0.0013,0.0148,49.81,2.206616693419E12,0,3
Cement,2015,12,0.0,0.0125,49.81,2.206616693419E12,0,3
Cement,2016,1,-0.0024,0.0154,49.81,2.206616693419E12,0,3
Cement,2016,2,1.0E-4,0.0175,49.81,2.206616693419E12,1,3
Cement,2016,3,0.0066,0.0193,49.81,2.206616693419E12,1,3
Cement,2016,4,0.0017,0.0152,49.81,2.206616693419E12,0,3
Cement,2016,5,0.002,0.0138,49.81,2.206616693419E12,0,3
Cement,2016,6,0.0036,0.0133,49.81,2.206616693419E12,0,3
Cement,2016,7,0.0044,0.0139,49.81,2.206616693419E12,0,3
Cement,2016,8,0.0011,0.0187,49.81,2.206616693419E12,3,3
Cement,2016,9,-1.0E-4,0.0169,49.81,2.206616693419E12,0,3
Cement,2016,10,3.0E-4,0.0149,49.81,2.206616693419E12,0,3
Cement,2016,11,-0.0047,0.0224,49.81,2.206616693419E12,4,3
Cement,2016,12,-0.0018,0.0202,49.81,2.206616693419E12,1,3
Cement,2017,1,0.005,0.0183,49.81,2.206616693419E12,1,3
Cement,2017,2,0.0014,0.0176,49.81,2.206616693419E12,0,3
Cement,2017,3,0.0027,0.0142,49.81,2.206616693419E12,0,3
Cement,2017,4,0.0053,0.0136,49.81,2.206616693419E12,2,3
Cement,2017,5,-0.0014,0.0169,49.81,2.206616693419E12,1,3
Cement,2017,6,-2.0E-4,0.0146,49.81,2.206616693419E12,0,3
Cement,2017,7,0.0041,0.0151,49.81,2.206616693419E12,1,3
Cement,2017,8,1.0E-4,0.0151,49.81,2.206616693419E12,0,3
Cement,2017,9,-3.0E-4,0.0135,49.81,2.206616693419E12,0,3
Cement,2017,10,0.0044,0.0148,49.81,2.206616693419E12,2,3
Cement,2017,11,-0.0037,0.0166,49.81,2.206616693419E12,0,3
Cement,2017,12,0.001,0.013,49.81,2.206616693419E12,0,3
Cement,2018,1,8.0E-4,0.0153,49.81,2.206616693419E12,1,3
Cement,2018,2,-0.002,0.0182,49.81,2.206616693419E12,1,3
Cement,2018,3,-0.0032,0.0153,49.81,2.206616693419E12,0,3
Cement,2018,4,0.0021,0.0152,49.81,2.206616693419E12,0,3
Cement,2018,5,-0.0026,0.0123,49.81,2.206616693419E12,0,3
Cement,2018,6,-8.0E-4,0.0136,49.81,2.206616693419E12,0,3
Cement,2018,7,0.0035,0.0174,49.81,2.206616693419E12,2,3
Cement,2018,8,0.0034,0.0183,49.81,2.206616693419E12,0,3
Cement,2018,9,-0.0053,0.0179,49.81,2.206616693419E12,0,3
Cement,2018,10,-0.0067,0.0205,49.81,2.206616693419E12,0,3
Cement,2018,11,0.0054,0.022,49.81,2.206616693419E12,2,3
Cement,2018,12,0.0,0.0181,49.81,2.206616693419E12,0,3
Cement,2019,1,-0.005,0.0157,49.81,2.206616693419E12,1,3
Cement,2019,2,0.0047,0.0195,49.81,2.206616693419E12,0,3
Cement,2019,3,0.0046,0.0151,49.81,2.206616693419E12,0,3
Cement,2019,4,0.0044,0.0144,49.81,2.206616693419E12,2,3
Cement,2019,5,0.0018,0.0184,49.81,2.206616693419E12,2,3
Cement,2019,6,-2.0E-4,0.0183,49.81,2.206616693419E12,0,3
Cement,2019,7,-0.0042,0.0148,49.81,2.206616693419E12,1,3
Cement,2019,8,-0.0032,0.0199,49.81,2.206616693419E12,0,3
Cement,2019,9,6.0E-4,0.0222,49.81,2.206616693419E12,4,3
Cement,2019,10,0.0031,0.0263,49.81,2.206616693419E12,1,3
Cement,2019,11,0.0016,0.017,49.81,2.206616693419E12,0,3
Cement,2019,12,-0.002,0.0138,49.81,2.206616693419E12,0,3
Cement,2020,1,0.004,0.0146,49.81,2.206616693419E12,0,3
Cement,2020,2,-0.003,0.0146,49.81,2.206616693419E12,1,3
Cement,2020,3,-0.0131,0.0368,49.81,2.206616693419E12,23,3
Cement,2020,4,0.0075,0.0533,49.81,2.206616693419E12,4,3
Cement,2020,5,0.0052,0.0286,49.81,2.206616693419E12,8,3
Cement,2020,6,0.0024,0.0237,49.81,2.206616693419E12,1,3
Cement,2020,7,9.0E-4,0.0169,49.81,2.206616693419E12,1,3
Cement,2020,8,-2.0E-4,0.0189,49.81,2.206616693419E12,1,3
Cement,2020,9,0.0025,0.0197,49.81,2.206616693419E12,2,3
Cement,2020,10,0.0033,0.0196,49.81,2.206616693419E12,1,3
Cement,2020,11,0.0059,0.0154,49.81,2.206616693419E12,0,3
Cement,2020,12,0.0011,0.0165,49.81,2.206616693419E12,0,3
Cement,2021,1,0.0052,0.0176,49.81,2.206616693419E12,4,3
Cement,2021,2,0.006,0.0274,49.81,2.206616693419E12,5,3
Cement,2021,3,0.0049,0.0204,49.81,2.206616693419E12,1,3
Cement,2021,4,-0.0035,0.02,49.81,2.206616693419E12,1,3
Cement,2021,5,0.0012,0.0173,49.81,2.206616693419E12,0,3
Cement,2021,6,6.0E-4,0.0137,49.81,2.206616693419E12,0,3
Cement,2021,7,0.0035,0.0117,49.81,2.206616693419E12,0,3
Cement,2021,8,0.0,0.0139,49.81,2.206616693419E12,0,3
Cement,2021,9,0.0018,0.0147,49.81,2.206616693419E12,1,3
Cement,2021,10,0.0019,0.0125,49.81,2.206616693419E12,0,3
Cement,2021,11,-0.0038,0.0161,49.81,2.206616693419E12,0,3
Cement,2021,12,6.0E-4,0.0142,49.81,2.206616693419E12,0,3
Cement,2022,1,6.0E-4,0.0173,49.81,2.206616693419E12,2,3
Cement,2022,2,-0.0046,0.0222,49.81,2.206616693419E12,5,3
Cement,2022,3,0.0013,0.026,49.81,2.206616693419E12,2,3
Cement,2022,4,0.0012,0.0161,49.81,2.206616693419E12,1,3
Cement,2022,5,-0.0065,0.0183,49.81,2.206616693419E12,0,3
Cement,2022,6,-0.0034,0.0199,49.81,2.206616693419E12,2,3
Cement,2022,7,0.0064,0.0133,49.81,2.206616693419E12,1,3
Cement,2022,8,0.0019,0.014,49.81,2.206616693419E12,0,3
Cement,2022,9,-0.0012,0.0182,49.81,2.206616693419E12,3,3
Cement,2022,10,0.0036,0.0154,49.81,2.206616693419E12,0,3
Cement,2022,11,0.0024,0.0148,49.81,2.206616693419E12,0,3
Cement,2022,12,-0.0018,0.0116,49.81,2.206616693419E12,0,3
Cement,2023,1,-3.0E-4,0.013,49.81,2.206616693419E12,1,3
Cement,2023,2,0.0021,0.016,49.81,2.206616693419E12,0,3
Cement,2023,3,0.0012,0.0126,49.81,2.206616693419E12,0,3
Cement,2023,4,-5.0E-4,0.0113,49.81,2.206616693419E12,0,3
Cement,2023,5,0.001,0.0106,49.81,2.206616693419E12,0,3
Cement,2023,6,5.0E-4,0.0124,49.81,2.206616693419E12,1,3
Cement,2023,7,0.0011,0.0125,49.81,2.206616693419E12,0,3
Cement,2023,8,-1.0E-4,0.0095,49.81,2.206616693419E12,0,3
Cement,2023,9,0.0023,0.0131,49.81,2.206616693419E12,1,3
Cement,2023,10,-3.0E-4,0.0126,49.81,2.206616693419E12,0,3
Cement,2023,11,0.0036,0.0108,49.81,2.206616693419E12,0,3
Cement,2023,12,0.0043,0.0118,49.81,2.206616693419E12,0,3
Cement,2024,1,0.0,0.0138,49.81,2.206616693419E12,0,3
Cement,2024,2,-9.0E-4,0.0194,49.81,2.206616693419E12,2,3
Cement,2024,3,7.0E-4,0.0134,49.81,2.206616693419E12,0,3
Cement,2024,4,-4.0E-4,0.0132,49.81,2.206616693419E12,0,3
Cement,2024,5,-5.0E-4,0.0132,49.81,2.206616693419E12,0,3
Cement,2024,6,0.0083,0.0189,49.81,2.206616693419E12,3,3
Cement,2024,7,2.0E-4,0.0141,49.81,2.206616693419E12,0,3
Cement,2024,8,-0.0026,0.0162,49.81,2.206616693419E12,0,3
Cement,2024,9,0.0019,0.0116,49.81,2.206616693419E12,0,3
Cement,2024,10,-0.0022,0.0128,49.81,2.206616693419E12,0,3
Cement,2024,11,2.0E-4,0.0135,49.81,2.206616693419E12,0,3
Cement,2024,12,-9.0E-4,0.0154,49.81,2.206616693419E12,0,3
Cement,2025,1,0.001,0.0168,49.81,2.206616693419E12,1,3
Cement,2025,2,-0.0028,0.0163,49.81,2.206616693419E12,0,3
Cement,2025,3,0.0059,0.0144,49.81,2.206616693419E12,0,3
Cement,2025,4,0.001,0.0153,49.81,2.206616693419E12,0,3
Cement,2025,5,-0.0017,0.0146,49.81,2.206616693419E12,0,3
Cement,2025,6,0.0039,0.0121,49.81,2.206616693419E12,0,3
Cement,2025,7,-8.0E-4,0.0109,49.81,2.206616693419E12,0,3
Cement,2025,8,0.0012,0.0112,49.81,2.206616693419E12,0,3
Cement,2025,9,-0.0012,0.0103,49.81,2.206616693419E12,0,3
Cement,2025,10,-1.0E-4,0.0102,49.81,2.206616693419E12,0,3
Cement,2025,11,-0.0024,0.0117,49.81,2.206616693419E12,1,3
Cement,2025,12,0.0012,0.0087,49.81,2.206616693419E12,0,3
Cement,2026,1,0.001,0.0097,49.81,2.206616693419E12,0,3
Consumer Durables,1998,12,0.0,0.0,85.46,3.528133705728E12,0,1
Consumer Durables,1999,1,-0.0063,0.0046,85.46,3.528133705728E12,9,1
Consumer Durables,1999,2,0.0046,0.0511,85.46,3.528133705728E12,8,1
Consumer Durables,1999,3,-4.0E-4,0.0426,85.46,3.528133705728E12,4,1
Consumer Durables,1999,4,-0.0084,0.0439,85.46,3.528133705728E12,5,1
Consumer Durables,1999,5,0.0106,0.0366,85.46,3.528133705728E12,3,1
Consumer Durables,1999,6,0.0019,0.0244,85.46,3.528133705728E12,1,1
Consumer Durables,1999,7,0.0118,0.0332,85.46,3.528133705728E12,9,1
Consumer Durables,1999,8,-0.0066,0.0436,85.46,3.528133705728E12,6,1
Consumer Durables,1999,9,0.0051,0.0374,85.46,3.528133705728E12,7,1
Consumer Durables,1999,10,2.0E-4,0.0421,85.46,3.528133705728E12,5,1
Consumer Durables,1999,11,0.0154,0.0358,85.46,3.528133705728E12,5,1
Consumer Durables,1999,12,0.0051,0.0451,85.46,3.528133705728E12,6,1
Consumer Durables,2000,1,-0.0027,0.0426,85.46,3.528133705728E12,4,1
Consumer Durables,2000,2,-0.0128,0.0297,85.46,3.528133705728E12,4,1
Consumer Durables,2000,3,-0.0046,0.0414,85.46,3.528133705728E12,8,1
Consumer Durables,2000,4,-0.0111,0.0392,85.46,3.528133705728E12,6,1
Consumer Durables,2000,5,4.0E-4,0.0334,85.46,3.528133705728E12,2,1
Consumer Durables,2000,6,-0.0021,0.029,85.46,3.528133705728E12,1,1
Consumer Durables,2000,7,-0.0073,0.0229,85.46,3.528133705728E12,3,1
Consumer Durables,2000,8,0.0034,0.03,85.46,3.528133705728E12,2,1
Consumer Durables,2000,9,-0.008,0.0209,85.46,3.528133705728E12,0,1
Consumer Durables,2000,10,0.0027,0.0199,85.46,3.528133705728E12,0,1
Consumer Durables,2000,11,0.0046,0.0241,85.46,3.528133705728E12,4,1
Consumer Durables,2000,12,0.0026,0.0501,85.46,3.528133705728E12,5,1
Consumer Durables,2001,1,0.0065,0.0426,85.46,3.528133705728E12,5,1
Consumer Durables,2001,2,9.0E-4,0.0368,85.46,3.528133705728E12,5,1
Consumer Durables,2001,3,-0.0234,0.0481,85.46,3.528133705728E12,5,1
Consumer Durables,2001,4,6.0E-4,0.0344,85.46,3.528133705728E12,3,1
Consumer Durables,2001,5,0.0152,0.037,85.46,3.528133705728E12,7,1
Consumer Durables,2001,6,-0.0138,0.0459,85.46,3.528133705728E12,5,1
Consumer Durables,2001,7,-0.0051,0.0214,85.46,3.528133705728E12,0,1
Consumer Durables,2001,8,-0.0054,0.0172,85.46,3.528133705728E12,0,1
Consumer Durables,2001,9,-0.0064,0.0231,85.46,3.528133705728E12,4,1
Consumer Durables,2001,10,0.0047,0.0307,85.46,3.528133705728E12,1,1
Consumer Durables,2001,11,0.0099,0.0466,85.46,3.528133705728E12,2,1
Consumer Durables,2001,12,-3.0E-4,0.0393,85.46,3.528133705728E12,4,1
Consumer Durables,2002,1,0.0011,0.0291,85.46,3.528133705728E12,1,1
Consumer Durables,2002,2,0.0137,0.0438,85.46,3.528133705728E12,4,1
Consumer Durables,2002,3,0.0055,0.0498,85.46,3.528133705728E12,4,1
Consumer Durables,2002,4,0.011,0.0305,85.46,3.528133705728E12,2,1
Consumer Durables,2002,5,-0.0054,0.0331,85.46,3.528133705728E12,4,1
Consumer Durables,2002,6,0.0138,0.0587,84.33,3.473571017821E12,6,2
Consumer Durables,2002,7,-0.0041,0.0225,73.03,2.927944138752E12,7,2
Consumer Durables,2002,8,0.0023,0.0364,73.03,2.927944138752E12,2,2
Consumer Durables,2002,9,-0.0037,0.0165,73.03,2.927944138752E12,1,2
Consumer Durables,2002,10,0.0013,0.0157,73.03,2.927944138752E12,2,2
Consumer Durables,2002,11,0.0063,0.0233,73.03,2.927944138752E12,2,2
Consumer Durables,2002,12,2.0E-4,0.0231,73.03,2.927944138752E12,1,2
Consumer Durables,2003,1,-0.004,0.0184,73.03,2.927944138752E12,3,2
Consumer Durables,2003,2,-0.0023,0.0208,73.03,2.927944138752E12,0,2
Consumer Durables,2003,3,-0.0021,0.0141,73.03,2.927944138752E12,0,2
Consumer Durables,2003,4,0.0024,0.0164,73.32,2.941902035658E12,2,2
Consumer Durables,2003,5,0.0073,0.0275,73.03,2.927944138752E12,5,2
Consumer Durables,2003,6,0.0016,0.0221,73.03,2.927944138752E12,0,2
Consumer Durables,2003,7,7.0E-4,0.0173,73.03,2.927944138752E12,0,2
Consumer Durables,2003,8,0.007,0.0247,73.03,2.927944138752E12,3,2
Consumer Durables,2003,9,0.0013,0.0238,73.03,2.927944138752E12,2,2
Consumer Durables,2003,10,0.0072,0.0298,73.03,2.927944138752E12,5,2
Consumer Durables,2003,11,0.0042,0.0294,73.03,2.927944138752E12,3,2
Consumer Durables,2003,12,0.0037,0.0192,73.03,2.927944138752E12,2,2
Consumer Durables,2004,1,-0.0044,0.0221,73.03,2.927944138752E12,4,2
Consumer Durables,2004,2,4.0E-4,0.0288,73.03,2.927944138752E12,5,2
Consumer Durables,2004,3,-0.0015,0.0261,73.03,2.927944138752E12,1,2
Consumer Durables,2004,4,4.0E-4,0.0173,73.33,2.942582908678E12,2,2
Consumer Durables,2004,5,-0.0049,0.027,73.03,2.927944138752E12,5,2
Consumer Durables,2004,6,0.006,0.0236,73.03,2.927944138752E12,2,2
Consumer Durables,2004,7,0.0014,0.022,73.03,2.927944138752E12,2,2
Consumer Durables,2004,8,0.0059,0.0223,73.03,2.927944138752E12,2,2
Consumer Durables,2004,9,-4.0E-4,0.0181,73.03,2.927944138752E12,0,2
Consumer Durables,2004,10,0.0044,0.0212,73.33,2.942582908678E12,2,2
Consumer Durables,2004,11,2.0E-4,0.0192,73.03,2.927944138752E12,0,2
Consumer Durables,2004,12,0.0034,0.0163,73.03,2.927944138752E12,2,2
Consumer Durables,2005,1,0.0017,0.0213,73.03,2.927944138752E12,3,2
Consumer Durables,2005,2,0.0058,0.0326,73.03,2.927944138752E12,4,2
Consumer Durables,2005,3,0.0051,0.0274,73.03,2.927944138752E12,6,2
Consumer Durables,2005,4,-9.0E-4,0.0237,73.03,2.927944138752E12,1,2
Consumer Durables,2005,5,0.0067,0.0221,73.03,2.927944138752E12,2,2
Consumer Durables,2005,6,0.0064,0.0185,73.03,2.927944138752E12,1,2
Consumer Durables,2005,7,0.0095,0.0267,73.03,2.927944138752E12,4,2
Consumer Durables,2005,8,6.0E-4,0.0226,73.03,2.927944138752E12,2,2
Consumer Durables,2005,9,0.0017,0.0191,73.03,2.927944138752E12,2,2
Consumer Durables,2005,10,0.0015,0.0251,73.03,2.927944138752E12,4,2
Consumer Durables,2005,11,0.0102,0.0426,73.03,2.927944138752E12,1,2
Consumer Durables,2005,12,0.0065,0.0219,73.03,2.927944138752E12,2,2
Consumer Durables,2006,1,-0.0023,0.0189,73.03,2.927944138752E12,1,2
Consumer Durables,2006,2,0.0073,0.0277,73.03,2.927944138752E12,3,2
Consumer Durables,2006,3,2.0E-4,0.019,73.03,2.927944138752E12,2,2
Consumer Durables,2006,4,-0.0036,0.0203,73.03,2.927944138752E12,0,2
Consumer Durables,2006,5,-0.0041,0.0267,73.03,2.927944138752E12,7,2
Consumer Durables,2006,6,-5.0E-4,0.0469,73.03,2.927944138752E12,9,2
Consumer Durables,2006,7,0.0017,0.0263,73.03,2.927944138752E12,2,2
Consumer Durables,2006,8,0.0069,0.0227,73.03,2.927944138752E12,2,2
Consumer Durables,2006,9,0.0023,0.0149,73.03,2.927944138752E12,0,2
Consumer Durables,2006,10,-8.0E-4,0.0118,73.03,2.927944138752E12,0,2
Consumer Durables,2006,11,0.0015,0.0149,73.03,2.927944138752E12,0,2
Consumer Durables,2006,12,0.0038,0.0208,73.03,2.927944138752E12,6,2
Consumer Durables,2007,1,0.0054,0.0231,73.03,2.927944138752E12,1,2
Consumer Durables,2007,2,-0.0064,0.0224,73.03,2.927944138752E12,2,2
Consumer Durables,2007,3,0.002,0.0288,73.03,2.927944138752E12,4,2
Consumer Durables,2007,4,0.0053,0.0217,73.03,2.927944138752E12,3,2
Consumer Durables,2007,5,0.0055,0.018,73.03,2.927944138752E12,0,2
Consumer Durables,2007,6,0.0027,0.0217,73.03,2.927944138752E12,3,2
Consumer Durables,2007,7,-0.0027,0.0201,73.03,2.927944138752E12,1,2
Consumer Durables,2007,8,0.0053,0.0238,73.03,2.927944138752E12,2,2
Consumer Durables,2007,9,0.0045,0.0199,73.03,2.927944138752E12,1,2
Consumer Durables,2007,10,0.0062,0.0257,73.03,2.927944138752E12,5,2
Consumer Durables,2007,11,-0.0038,0.0316,73.03,2.927944138752E12,2,2
Consumer Durables,2007,12,0.0038,0.0199,73.03,2.927944138752E12,2,2
Consumer Durables,2008,1,-0.003,0.0359,73.03,2.927944138752E12,15,2
Consumer Durables,2008,2,-0.0033,0.0483,73.03,2.927944138752E12,9,2
Consumer Durables,2008,3,0.0022,0.0379,73.03,2.927944138752E12,6,2
Consumer Durables,2008,4,0.0058,0.029,73.03,2.927944138752E12,4,2
Consumer Durables,2008,5,-9.0E-4,0.0263,73.03,2.927944138752E12,4,2
Consumer Durables,2008,6,-0.0072,0.0196,73.03,2.927944138752E12,3,2
Consumer Durables,2008,7,0.0063,0.0237,73.03,2.927944138752E12,1,2
Consumer Durables,2008,8,0.002,0.0237,73.03,2.927944138752E12,2,2
Consumer Durables,2008,9,-0.0032,0.0177,73.03,2.927944138752E12,1,2
